date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,M,18.0,Rural,GT3,Together,3,1,Other,Services,Yes,No,46210.0,5,3.62,2.88
29/04/2018,F,17.0,Urban,LE3,Together,2,1,At_home,Health,No,No,87517.0,4,3.47,2.78
29/04/2018,F,19.0,Rural,GT3,Together,0,2,At_home,Services,No,No,37620.0,1,2.99,2.58
29/04/2018,M,19.0,Urban,GT3,Together,0,3,Health,Services,No,Yes,101744.0,5,4.18,3.37
29/04/2018,F,17.0,Rural,LE3,Apart,2,4,At_home,Business,No,No,57804.0,4,4.21,3.56
29/04/2018,F,18.0,Rural,GT3,Together,1,2,Health,Services,No,No,60568.0,1,3.94,3.27
29/04/2018,M,19.0,Rural,GT3,Together,4,1,At_home,Business,No,No,62991.0,5,3.52,2.77
29/04/2018,F,18.0,Urban,GT3,Together,3,4,At_home,Business,No,No,88912.0,3,3.89,3.36
29/04/2018,F,17.0,Urban,GT3,Together,3,4,Other,Farmer,No,No,112527.0,4,3.38,2.92
29/04/2018,M,18.0,Rural,LE3,Together,4,3,Other,Health,No,No,75863.0,1,4.25,3.73
29/04/2018,F,19.0,Urban,GT3,Apart,3,4,At_home,Business,No,No,124827.0,5,3.52,2.97
29/04/2018,M,19.0,Urban,LE3,Together,1,3,Services,Teacher,No,No,103458.0,3,3.64,2.8
29/04/2018,F,18.0,Rural,GT3,Together,1,3,Services,Teacher,No,No,50407.0,5,3.69,3.0
29/04/2018,F,17.0,Rural,GT3,Together,3,2,At_home,Health,No,No,52344.0,3,5.0,4.53
29/04/2018,F,18.0,Rural,LE3,Together,1,2,Services,Business,No,No,66205.0,1,3.14,2.83
29/04/2018,M,17.0,Urban,GT3,Together,2,1,At_home,Health,Yes,No,77355.0,5,3.49,2.81
29/04/2018,F,18.0,Urban,LE3,Together,2,4,Other,Farmer,No,No,105893.0,5,2.76,2.37
29/04/2018,F,19.0,Urban,GT3,Apart,4,4,Teacher,Teacher,Yes,No,85749.0,2,3.97,3.64
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Health,Services,Yes,Yes,54435.0,4,4.93,4.25
29/04/2018,F,17.0,Rural,GT3,Together,3,2,Services,Teacher,No,No,78526.0,5,3.65,3.01
29/04/2018,M,17.0,Rural,GT3,Together,1,1,Services,Business,No,No,48088.0,3,3.38,2.87
29/04/2018,F,19.0,Rural,GT3,Together,2,1,Other,Health,Yes,No,79405.0,4,3.76,2.91
29/04/2018,M,18.0,Rural,LE3,Together,0,1,Services,Teacher,No,Yes,63842.0,1,4.47,3.74
29/04/2018,M,,Rural,GT3,Together,3,3,At_home,Services,No,No,64403.0,4,4.7,4.41
29/04/2018,M,17.0,Urban,GT3,Together,0,4,,Services,No,Yes,103042.0,2,3.12,2.78
29/04/2018,F,18.0,Rural,GT3,Together,3,0,Teacher,Health,Yes,No,79177.0,1,4.23,3.58
29/04/2018,M,19.0,Rural,GT3,Together,0,0,Teacher,Health,Yes,No,64056.0,5,3.73,2.62
29/04/2018,F,17.0,Rural,GT3,Together,1,3,Teacher,Teacher,No,No,52713.0,1,4.74,4.49
29/04/2018,M,17.0,Rural,LE3,Together,2,1,At_home,Business,No,No,35885.0,1,5.0,4.57
29/04/2018,M,19.0,Rural,LE3,Apart,2,4,Teacher,Farmer,Yes,No,68632.0,2,4.98,4.33
29/04/2018,M,19.0,Rural,LE3,Together,1,2,Teacher,Services,No,No,69685.0,3,3.16,2.71
29/04/2018,F,19.0,Rural,LE3,Together,1,1,At_home,Health,No,No,41686.0,1,3.25,2.64
29/04/2018,M,17.0,Rural,GT3,Apart,3,1,Other,Farmer,Yes,No,43054.0,3,4.9,3.96
29/04/2018,F,19.0,Urban,LE3,Together,2,1,Services,Farmer,No,No,83977.0,4,3.73,2.83
29/04/2018,F,17.0,Urban,GT3,Together,0,2,Health,Farmer,No,No,,2,3.3,2.74
29/04/2018,F,19.0,Rural,GT3,Together,3,1,At_home,Business,Yes,No,48536.0,5,2.91,2.37
29/04/2018,M,17.0,Rural,GT3,Together,0,2,At_home,Health,Yes,No,40070.0,1,3.89,3.21
29/04/2018,M,17.0,Urban,GT3,Together,2,2,Health,Services,No,Yes,91937.0,3,3.53,2.97
29/04/2018,F,18.0,Rural,LE3,Together,1,0,Health,Health,No,No,51500.0,1,4.05,3.58
29/04/2018,M,19.0,Urban,GT3,Together,2,0,Teacher,Teacher,No,No,115451.0,2,3.92,3.35
29/04/2018,F,19.0,Urban,LE3,Together,1,2,Health,Services,No,No,80011.0,5,3.01,2.5
29/04/2018,M,17.0,Rural,GT3,Together,4,3,Services,Health,No,No,53896.0,4,3.27,2.94
29/04/2018,F,17.0,Urban,GT3,Apart,1,4,Services,Services,No,No,99799.0,4,4.41,3.67
29/04/2018,F,17.0,Urban,LE3,Together,1,1,Services,Teacher,No,No,84582.0,3,4.47,3.67
29/04/2018,F,18.0,Urban,GT3,Together,1,1,Services,Services,Yes,No,109958.0,4,3.56,2.62
29/04/2018,M,18.0,Rural,GT3,Together,3,0,Services,Farmer,No,No,81912.0,3,3.91,3.36
29/04/2018,F,17.0,Rural,GT3,Together,2,2,Teacher,Business,Yes,No,35814.0,5,3.12,2.21
29/04/2018,M,19.0,Rural,GT3,Together,3,3,At_home,Teacher,Yes,No,49740.0,1,3.77,3.13
29/04/2018,M,19.0,Rural,GT3,Together,4,4,Health,Services,No,No,69719.0,2,4.52,4.28
29/04/2018,F,18.0,Urban,GT3,Together,4,3,At_home,Teacher,Yes,No,120545.0,5,4.88,4.24
29/04/2018,F,18.0,Rural,LE3,Together,3,1,Health,Farmer,Yes,Yes,60150.0,5,3.72,2.94
29/04/2018,F,17.0,Urban,LE3,Together,1,2,Teacher,Business,No,No,74958.0,4,3.6,2.94
29/04/2018,F,19.0,Rural,LE3,Apart,3,4,Teacher,Teacher,No,No,43825.0,4,2.87,2.44
29/04/2018,M,17.0,Rural,LE3,Together,1,2,Other,Farmer,Yes,No,44800.0,2,3.41,2.84
29/04/2018,M,18.0,Rural,GT3,Apart,3,2,Other,Farmer,No,No,49999.0,1,3.76,3.45
29/04/2018,F,19.0,Urban,GT3,Together,2,4,Teacher,Farmer,Yes,No,95854.0,5,3.69,2.72
29/04/2018,M,19.0,Rural,GT3,Together,3,3,Teacher,Services,Yes,No,67315.0,4,3.43,2.89
29/04/2018,M,18.0,Urban,GT3,Together,2,3,Health,Health,No,No,114540.0,5,4.57,4.0
29/04/2018,M,17.0,Urban,LE3,Together,2,1,Teacher,Teacher,Yes,No,84481.0,1,4.07,3.56
29/04/2018,M,17.0,Rural,GT3,Together,4,2,At_home,Health,No,Yes,62246.0,3,3.69,3.12
29/04/2018,M,19.0,Urban,GT3,Together,0,0,Health,Farmer,Yes,No,87601.0,1,4.24,3.27
29/04/2018,M,18.0,Rural,GT3,Together,1,3,Teacher,Health,No,No,40677.0,5,3.78,3.15
29/04/2018,M,19.0,Urban,GT3,Together,2,1,Health,Farmer,No,No,104552.0,5,4.81,4.41
29/04/2018,M,18.0,Urban,GT3,Together,4,4,Health,Farmer,No,No,107322.0,2,3.28,2.79
29/04/2018,F,17.0,Rural,GT3,Together,0,4,Services,Business,No,No,27355.0,5,4.01,3.37
29/04/2018,M,18.0,Rural,GT3,Together,0,2,Other,Business,No,No,34157.0,4,2.42,2.0
29/04/2018,M,17.0,Rural,GT3,Together,0,1,Health,Health,No,No,60163.0,2,3.55,2.93
29/04/2018,F,18.0,Rural,GT3,Together,0,0,Health,Teacher,No,No,50914.0,5,3.9,3.26
29/04/2018,M,19.0,Rural,GT3,Together,4,3,Services,Health,Yes,No,78292.0,1,3.59,2.89
29/04/2018,F,17.0,Urban,LE3,Together,3,3,Teacher,Teacher,Yes,No,80561.0,5,3.08,2.54
29/04/2018,F,19.0,Rural,GT3,Together,2,3,Health,Health,Yes,No,43167.0,1,3.35,2.95
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Services,Services,Yes,No,51184.0,1,3.15,2.77
29/04/2018,M,17.0,Rural,LE3,Together,3,2,At_home,Services,No,No,64497.0,5,3.72,3.19
29/04/2018,F,17.0,Rural,GT3,Together,1,3,,Teacher,No,No,53800.0,1,4.31,3.79
29/04/2018,F,19.0,Rural,LE3,Together,1,2,Other,Business,No,Yes,67432.0,3,3.57,2.94
29/04/2018,M,19.0,Rural,LE3,Together,2,3,Other,Teacher,No,No,36205.0,2,4.98,4.49
29/04/2018,F,19.0,Rural,GT3,Together,0,3,Teacher,Health,Yes,No,37039.0,5,3.95,3.1
29/04/2018,M,19.0,Urban,LE3,Together,2,1,Teacher,Farmer,Yes,No,110006.0,3,2.47,2.0
29/04/2018,F,17.0,,LE3,Together,1,0,,Services,No,No,87544.0,1,4.02,3.37
29/04/2018,M,17.0,Rural,GT3,Together,0,2,Other,Farmer,No,No,37987.0,1,3.77,3.16
29/04/2018,F,19.0,Urban,GT3,Apart,0,0,Health,Services,No,No,70239.0,2,4.7,4.08
29/04/2018,F,18.0,Rural,LE3,Together,3,3,Other,Health,No,Yes,84785.0,3,3.79,3.37
29/04/2018,F,18.0,Urban,LE3,Together,0,3,Teacher,Services,No,No,88358.0,3,3.64,3.04
29/04/2018,M,17.0,Rural,GT3,Together,4,4,Other,Teacher,No,No,62138.0,5,5.0,4.67
29/04/2018,M,19.0,Urban,GT3,Together,0,3,Teacher,Farmer,Yes,No,87984.0,1,2.43,2.0
29/04/2018,M,19.0,Urban,LE3,Together,3,0,At_home,Farmer,No,No,108428.0,4,3.58,3.0
29/04/2018,M,17.0,Rural,GT3,Together,3,1,Other,Health,Yes,No,49096.0,5,3.97,2.96
29/04/2018,M,18.0,Rural,GT3,Together,4,4,Teacher,Farmer,No,No,69536.0,5,3.54,3.17
29/04/2018,F,18.0,Rural,LE3,Together,3,1,Services,Health,No,No,42621.0,5,2.43,2.07
29/04/2018,M,18.0,Rural,GT3,Together,1,3,Health,Business,No,No,65958.0,2,4.06,3.32
29/04/2018,M,17.0,Rural,GT3,Together,1,3,Teacher,Teacher,Yes,No,33948.0,2,3.5,2.77
29/04/2018,F,18.0,Rural,LE3,Together,2,2,Other,Services,Yes,No,36287.0,5,3.71,2.78
29/04/2018,F,17.0,Rural,LE3,Together,0,2,Other,Services,No,No,48902.0,4,4.62,4.17
29/04/2018,F,17.0,Urban,GT3,Together,0,2,At_home,Services,No,No,86164.0,3,4.0,3.23
29/04/2018,F,19.0,Rural,GT3,Apart,3,4,Services,Business,No,No,55668.0,3,3.4,3.07
29/04/2018,M,18.0,Rural,GT3,Together,2,1,Teacher,Teacher,No,No,36772.0,1,4.06,3.43
29/04/2018,M,17.0,Rural,LE3,Together,2,4,Services,Farmer,No,No,67238.0,3,3.52,3.18
29/04/2018,F,18.0,Urban,GT3,Apart,4,2,At_home,Farmer,No,No,123968.0,3,3.6,3.26
29/04/2018,F,18.0,Rural,GT3,Together,2,4,Health,Teacher,No,No,,4,4.29,3.85
29/04/2018,M,19.0,Rural,GT3,Together,2,0,Services,Teacher,No,No,70906.0,3,3.38,2.75
29/04/2018,F,18.0,Rural,LE3,Together,3,1,At_home,Services,No,No,47213.0,4,4.17,3.46
29/04/2018,M,19.0,Urban,GT3,Together,0,4,Teacher,Farmer,Yes,No,79941.0,2,3.65,2.98
29/04/2018,M,17.0,Rural,GT3,Apart,1,4,Health,Teacher,No,No,60345.0,4,3.47,2.91
29/04/2018,M,18.0,Urban,GT3,Together,4,2,Other,Farmer,No,No,120184.0,2,3.47,3.02
29/04/2018,F,17.0,Urban,LE3,Together,4,3,At_home,Teacher,Yes,No,100964.0,4,3.4,2.91
29/04/2018,F,18.0,Rural,GT3,Together,3,4,Other,Health,No,No,66855.0,5,3.86,3.17
29/04/2018,M,17.0,Rural,GT3,Together,2,0,Health,Services,No,No,52968.0,2,3.62,3.02
29/04/2018,F,18.0,Rural,GT3,Together,3,2,At_home,Teacher,No,No,41046.0,2,4.69,4.34
29/04/2018,M,18.0,Rural,LE3,Together,0,4,At_home,Business,No,No,39909.0,3,3.22,2.78
29/04/2018,M,18.0,Urban,GT3,Together,0,2,Health,Teacher,Yes,No,78578.0,2,4.15,3.19
29/04/2018,F,18.0,Urban,GT3,Apart,2,2,Teacher,Health,No,No,98368.0,4,4.54,4.0
29/04/2018,F,18.0,Rural,GT3,Together,2,3,At_home,Business,Yes,No,63599.0,5,4.92,4.18
29/04/2018,F,18.0,Urban,LE3,Together,1,2,Health,Business,No,No,75719.0,5,3.27,2.7
29/04/2018,F,18.0,Urban,GT3,Together,1,0,Services,Teacher,No,No,85960.0,3,4.47,3.63
29/04/2018,F,18.0,Urban,LE3,Together,1,4,Other,Health,No,No,93606.0,4,3.93,3.29
29/04/2018,F,18.0,Urban,LE3,Together,2,2,At_home,Business,No,No,90624.0,4,4.48,3.74
29/04/2018,M,17.0,Rural,GT3,Together,3,4,,Services,Yes,No,79179.0,1,3.38,3.07
29/04/2018,M,19.0,Urban,GT3,Together,2,4,At_home,Services,No,No,115842.0,2,3.72,3.04
29/04/2018,M,18.0,Rural,GT3,Together,0,0,Teacher,Farmer,No,No,35352.0,3,3.56,2.86
29/04/2018,M,19.0,Urban,GT3,Together,2,1,Health,Farmer,No,No,105885.0,5,3.51,2.94
29/04/2018,F,18.0,Rural,GT3,Together,2,2,At_home,Health,No,No,50003.0,1,3.83,3.26
29/04/2018,M,18.0,Urban,GT3,Together,2,2,Health,Business,No,No,,4,5.0,4.33
29/04/2018,M,17.0,Rural,LE3,Apart,1,3,At_home,Services,No,No,61433.0,2,4.23,3.78
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Teacher,Services,No,No,47718.0,5,3.57,2.89
29/04/2018,F,19.0,Urban,LE3,Together,4,2,Teacher,Health,No,No,86315.0,1,3.61,3.21
29/04/2018,M,17.0,Rural,GT3,Apart,0,1,Services,Business,No,No,46553.0,4,4.17,3.38
29/04/2018,F,17.0,Urban,GT3,Together,1,2,Teacher,Health,Yes,Yes,94682.0,5,3.68,2.44
29/04/2018,M,19.0,Rural,LE3,Together,2,2,Health,Teacher,No,No,54464.0,5,3.68,2.77
29/04/2018,M,17.0,Urban,GT3,Together,2,2,Teacher,Services,Yes,No,116704.0,4,3.08,2.46
29/04/2018,F,18.0,Rural,LE3,Together,1,1,At_home,Health,No,No,61419.0,4,3.77,3.02
29/04/2018,F,19.0,Urban,GT3,Together,1,3,Teacher,Health,No,No,83767.0,3,2.16,2.0
29/04/2018,M,19.0,Rural,GT3,Together,1,0,Health,Teacher,Yes,No,36466.0,5,2.65,2.0
29/04/2018,F,18.0,Urban,LE3,Together,4,2,At_home,Farmer,No,Yes,116028.0,4,3.57,3.0
29/04/2018,F,17.0,Urban,GT3,Together,3,3,,Services,Yes,No,117858.0,1,4.23,3.77
29/04/2018,M,19.0,Rural,GT3,Together,2,0,Services,Health,No,No,39240.0,2,4.85,4.35
29/04/2018,F,19.0,,LE3,Together,3,2,Services,Services,No,Yes,71459.0,3,4.06,3.6
29/04/2018,F,18.0,Urban,GT3,Together,0,2,At_home,Farmer,No,No,90396.0,4,4.15,3.35
29/04/2018,F,18.0,Urban,LE3,Together,3,0,Services,Health,No,No,96795.0,2,3.87,3.29
29/04/2018,F,17.0,Urban,LE3,Together,2,1,Teacher,Teacher,No,No,99689.0,3,4.34,3.67
29/04/2018,F,19.0,Urban,LE3,Together,1,4,At_home,Services,No,No,84910.0,5,3.94,3.31
29/04/2018,F,17.0,Urban,GT3,Together,3,2,At_home,Teacher,Yes,No,82446.0,2,4.04,3.26
29/04/2018,F,17.0,Rural,GT3,Together,3,4,At_home,Farmer,No,No,43346.0,3,2.78,2.46
29/04/2018,F,18.0,Urban,LE3,Together,3,2,Other,Farmer,No,No,120517.0,4,3.97,3.25
29/04/2018,F,19.0,Urban,GT3,Together,0,2,Health,Services,No,No,,4,3.82,3.27
29/04/2018,F,19.0,Rural,GT3,Together,4,2,Other,Farmer,No,No,61070.0,3,3.53,2.85
29/04/2018,F,19.0,Urban,GT3,Apart,4,2,Other,Business,No,No,92087.0,5,3.58,3.05
29/04/2018,M,18.0,Urban,GT3,Together,1,1,Other,Services,No,Yes,93752.0,3,2.93,2.3
29/04/2018,F,18.0,Urban,LE3,Together,0,2,Health,Business,No,No,80635.0,1,4.15,3.41
29/04/2018,F,18.0,Rural,LE3,Together,1,2,Other,Farmer,No,No,52218.0,3,3.95,3.26
29/04/2018,M,18.0,Urban,GT3,Together,4,1,Services,Services,No,No,116873.0,3,3.84,3.44
29/04/2018,F,18.0,Rural,GT3,Together,2,1,At_home,Business,No,No,77965.0,4,3.95,3.16
29/04/2018,M,19.0,Urban,LE3,Together,1,1,At_home,Farmer,No,No,84724.0,5,2.99,2.1
29/04/2018,M,17.0,Rural,GT3,Together,1,2,Teacher,Health,Yes,No,61351.0,3,4.95,4.13
29/04/2018,F,19.0,Urban,LE3,Together,1,3,Services,Health,No,No,101433.0,2,4.41,3.8
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Teacher,Yes,No,44261.0,4,4.2,3.23
29/04/2018,F,18.0,Rural,GT3,Apart,2,1,At_home,Health,Yes,No,48479.0,4,4.76,4.11
29/04/2018,F,17.0,Rural,GT3,Apart,4,1,Other,Business,No,No,60804.0,3,3.94,3.18
29/04/2018,M,19.0,Urban,LE3,Together,2,2,Teacher,Health,Yes,Yes,102245.0,2,3.62,2.91
29/04/2018,M,19.0,Urban,GT3,Together,3,4,Teacher,Services,No,No,92827.0,3,3.98,3.58
29/04/2018,M,17.0,Urban,GT3,Apart,1,0,At_home,Services,No,No,112368.0,2,4.79,4.18
29/04/2018,F,18.0,Urban,GT3,Together,0,3,Services,Services,No,No,109700.0,4,3.22,2.46
29/04/2018,F,18.0,Urban,LE3,Together,2,2,Teacher,Health,No,No,87040.0,2,4.78,4.34
29/04/2018,F,19.0,Rural,LE3,Together,1,1,At_home,Health,No,No,49477.0,3,2.92,2.32
29/04/2018,M,17.0,Urban,GT3,Together,1,2,Services,Teacher,No,No,86127.0,1,4.15,3.73
29/04/2018,F,18.0,Rural,GT3,Together,4,1,At_home,Farmer,No,No,66182.0,1,4.46,4.03
29/04/2018,M,18.0,Rural,GT3,Together,2,4,At_home,Teacher,Yes,No,61049.0,2,4.22,3.62
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Services,Business,No,No,54527.0,3,4.48,3.75
29/04/2018,M,18.0,Urban,GT3,Apart,1,2,Services,Services,No,No,82473.0,5,3.72,2.96
29/04/2018,F,17.0,Rural,GT3,Together,1,2,Services,Health,Yes,No,46709.0,1,2.97,2.41
29/04/2018,M,19.0,Urban,GT3,Together,4,3,At_home,Farmer,No,No,118974.0,4,4.48,3.64
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Teacher,Farmer,No,No,72464.0,3,5.0,4.44
29/04/2018,M,17.0,Rural,GT3,Together,1,0,Health,Health,Yes,No,43714.0,3,3.69,2.75
29/04/2018,F,19.0,Rural,LE3,Together,2,2,Health,Teacher,Yes,No,69208.0,1,4.24,3.54
29/04/2018,F,18.0,Rural,GT3,Together,1,1,At_home,Farmer,Yes,No,61945.0,5,3.26,2.41
29/04/2018,M,18.0,Urban,GT3,Together,1,3,At_home,Teacher,No,No,91568.0,4,3.21,2.59
29/04/2018,F,17.0,Urban,GT3,Together,1,0,Teacher,Health,No,No,79147.0,5,3.87,3.14
29/04/2018,F,18.0,Rural,GT3,Together,1,2,Services,Teacher,No,Yes,46267.0,4,3.33,2.58
29/04/2018,M,17.0,Urban,GT3,Together,0,1,At_home,Services,Yes,No,106514.0,1,3.86,3.05
29/04/2018,M,17.0,Rural,LE3,Together,0,4,Other,Health,No,No,56452.0,3,5.0,4.44
29/04/2018,F,18.0,Urban,GT3,Together,3,2,Services,Health,No,No,85136.0,4,3.34,2.94
29/04/2018,M,17.0,Urban,GT3,Together,0,2,At_home,Farmer,No,No,97579.0,3,4.02,3.32
29/04/2018,F,18.0,Urban,GT3,Together,3,4,Other,Farmer,No,No,111516.0,2,2.66,2.42
29/04/2018,M,19.0,Urban,LE3,Together,3,2,Teacher,Farmer,No,No,91446.0,2,4.14,3.7
29/04/2018,F,19.0,Rural,GT3,Apart,2,4,Other,Services,No,Yes,59524.0,1,3.34,2.96
29/04/2018,M,17.0,Rural,GT3,Together,1,0,At_home,Services,No,No,43188.0,1,3.99,3.48
29/04/2018,F,18.0,Rural,GT3,Together,0,2,Health,Business,Yes,No,63587.0,1,3.97,3.29
29/04/2018,F,18.0,Rural,GT3,Together,3,3,At_home,Health,No,No,,2,3.89,3.58
29/04/2018,F,19.0,Rural,LE3,Together,2,4,Health,Farmer,No,No,40560.0,4,3.18,2.66
29/04/2018,F,19.0,Rural,LE3,Together,2,1,Teacher,Health,No,No,78227.0,5,3.62,2.86
29/04/2018,M,18.0,Urban,GT3,Together,0,4,Teacher,Teacher,No,No,101397.0,1,3.95,3.47
29/04/2018,F,17.0,Rural,GT3,Apart,4,2,Services,Services,No,No,,5,3.64,3.03
29/04/2018,M,19.0,Urban,LE3,Together,0,4,Services,Business,No,No,103082.0,5,4.71,4.21
29/04/2018,M,17.0,Urban,GT3,Apart,1,2,Health,Teacher,No,No,88840.0,2,3.83,3.23
29/04/2018,M,17.0,Rural,GT3,Together,2,1,Health,Health,No,No,76430.0,4,3.15,2.43
29/04/2018,M,19.0,Urban,LE3,Together,0,4,Teacher,Services,Yes,No,105397.0,2,4.08,3.52
29/04/2018,F,17.0,Urban,LE3,Together,2,4,Other,Farmer,No,No,,1,2.21,2.29
29/04/2018,F,17.0,Urban,GT3,Together,3,2,Health,Teacher,No,No,105247.0,2,5.0,4.39
29/04/2018,M,18.0,Urban,GT3,Apart,3,0,Health,Services,No,No,97558.0,2,2.68,2.34
29/04/2018,M,17.0,Rural,GT3,Together,3,1,Other,Health,Yes,No,59943.0,2,4.38,3.7
29/04/2018,F,18.0,Urban,LE3,Together,2,2,Services,Health,Yes,Yes,114460.0,1,4.28,3.62
29/04/2018,M,19.0,Urban,GT3,Together,2,0,Services,Teacher,Yes,No,116986.0,1,3.07,2.67
29/04/2018,M,19.0,Rural,GT3,Together,0,2,Health,Teacher,Yes,Yes,69514.0,2,4.16,3.18
29/04/2018,M,18.0,Urban,GT3,Together,2,2,Services,Teacher,Yes,No,90372.0,2,3.35,2.67
29/04/2018,F,19.0,Rural,GT3,Together,1,3,Services,Business,No,No,42631.0,5,3.69,3.01
29/04/2018,F,17.0,Urban,GT3,Together,1,0,Services,Farmer,Yes,No,71472.0,4,4.11,3.25
29/04/2018,M,17.0,Rural,GT3,Together,1,2,Teacher,Services,No,No,56955.0,5,3.77,3.17
29/04/2018,M,17.0,Rural,GT3,Together,2,2,At_home,Health,No,No,65802.0,4,3.15,2.45
29/04/2018,F,19.0,Rural,GT3,Together,2,3,Health,Health,Yes,No,39872.0,4,4.07,3.06
29/04/2018,F,17.0,Rural,LE3,Together,4,2,Health,Farmer,No,No,72547.0,2,3.66,3.32
29/04/2018,M,19.0,Rural,GT3,Apart,1,2,Teacher,Teacher,No,No,73341.0,5,3.73,3.0
29/04/2018,F,17.0,Urban,LE3,Together,4,3,At_home,Teacher,No,No,98691.0,4,3.77,3.26
29/04/2018,M,18.0,Urban,LE3,Together,3,4,At_home,Health,Yes,No,124250.0,4,2.93,2.48
29/04/2018,M,19.0,Urban,GT3,Together,2,3,Teacher,Farmer,Yes,Yes,79753.0,1,3.07,2.5
29/04/2018,F,19.0,Rural,GT3,Together,2,4,Other,Health,No,No,36833.0,4,3.42,2.88
29/04/2018,M,17.0,Urban,LE3,Together,0,3,Other,Teacher,Yes,No,103696.0,2,4.07,3.37
29/04/2018,F,19.0,Urban,GT3,Together,3,3,At_home,Services,No,No,88645.0,3,3.2,2.67
29/04/2018,M,19.0,Urban,GT3,Together,2,1,Other,Teacher,Yes,No,114584.0,1,4.57,3.98
29/04/2018,M,,Urban,GT3,Together,4,2,Other,Services,No,No,115441.0,3,3.93,3.41
29/04/2018,F,18.0,Urban,GT3,Together,2,2,Other,Business,Yes,No,115024.0,2,4.04,3.39
29/04/2018,M,17.0,Rural,LE3,Together,3,1,At_home,Farmer,No,No,83317.0,3,3.58,2.85
29/04/2018,F,18.0,Rural,LE3,Together,3,2,Other,Business,Yes,No,55062.0,4,2.76,2.24
29/04/2018,M,17.0,Rural,LE3,Together,1,1,Health,Teacher,No,No,39635.0,3,4.15,3.48
29/04/2018,M,17.0,Rural,GT3,Together,1,3,At_home,Farmer,Yes,No,50064.0,5,3.33,2.44
29/04/2018,M,17.0,Urban,GT3,Apart,2,2,Teacher,Teacher,No,No,84940.0,2,2.83,2.72
29/04/2018,F,19.0,Urban,GT3,Together,2,2,Other,Farmer,No,No,110169.0,5,3.26,2.52
29/04/2018,M,18.0,Urban,GT3,Together,1,4,Services,Farmer,No,No,83111.0,3,3.75,3.3
29/04/2018,F,17.0,Urban,GT3,Together,3,2,At_home,Teacher,Yes,No,124131.0,5,2.25,2.0
29/04/2018,M,18.0,Rural,GT3,Together,2,2,Teacher,Teacher,No,No,64739.0,1,3.58,3.09
29/04/2018,F,17.0,Urban,GT3,Together,4,2,Health,Farmer,Yes,Yes,127746.0,3,4.46,3.71
29/04/2018,M,18.0,Urban,GT3,Together,3,4,Teacher,Farmer,No,No,97793.0,5,3.82,3.29
29/04/2018,F,18.0,Rural,GT3,Together,2,2,Other,Teacher,Yes,No,53146.0,4,4.58,4.26
29/04/2018,F,17.0,Rural,GT3,Together,4,3,Services,Teacher,No,Yes,78677.0,3,3.54,2.94
29/04/2018,F,19.0,Rural,GT3,Together,2,1,Other,Health,Yes,No,35760.0,1,4.55,3.7
29/04/2018,F,18.0,Rural,GT3,Apart,3,2,Teacher,Health,Yes,No,63022.0,4,2.93,2.18
29/04/2018,F,19.0,Rural,GT3,Together,1,1,At_home,Health,No,No,35612.0,3,4.19,3.46
29/04/2018,F,19.0,Urban,LE3,Together,1,3,Services,Business,No,No,106008.0,4,3.73,3.17
29/04/2018,M,17.0,Rural,LE3,Together,2,4,Services,Farmer,No,No,62265.0,3,4.68,4.3
29/04/2018,M,17.0,Urban,LE3,Together,2,3,Teacher,Services,No,No,75530.0,3,3.53,3.0
29/04/2018,F,17.0,Rural,GT3,Together,2,3,Other,Business,No,No,44551.0,2,3.12,2.92
29/04/2018,F,18.0,Rural,GT3,Together,2,2,Teacher,Farmer,No,No,63394.0,5,4.13,3.28
29/04/2018,F,17.0,Urban,GT3,Together,1,3,Services,Services,Yes,No,112987.0,3,4.87,4.42
29/04/2018,M,17.0,Rural,LE3,Together,4,2,Teacher,Health,Yes,No,47560.0,1,3.95,3.46
29/04/2018,M,18.0,Rural,GT3,Together,2,3,Services,Services,No,No,53561.0,5,3.77,3.28
29/04/2018,M,18.0,Urban,LE3,Together,2,1,Other,Teacher,No,No,80103.0,2,3.01,2.45
29/04/2018,F,,Rural,GT3,Together,2,0,At_home,Teacher,No,No,59090.0,5,4.42,3.49
29/04/2018,M,17.0,Urban,LE3,Together,3,2,At_home,Farmer,No,No,97921.0,5,3.77,2.93
29/04/2018,M,17.0,Rural,LE3,Together,4,2,Teacher,Business,No,No,87233.0,3,4.26,3.72
29/04/2018,M,17.0,Rural,GT3,Together,2,1,Services,Health,No,No,37781.0,1,3.93,3.44
29/04/2018,M,19.0,Rural,GT3,Together,0,3,At_home,Farmer,No,No,42330.0,3,5.0,4.68
29/04/2018,F,19.0,Rural,GT3,Together,2,0,Services,Health,Yes,No,40257.0,1,3.44,2.8
29/04/2018,M,17.0,Rural,GT3,Together,2,1,Other,Teacher,No,No,69956.0,1,3.46,2.82
29/04/2018,F,19.0,Rural,GT3,Together,3,3,Teacher,Business,No,No,78831.0,4,4.46,3.9
